ano;codigo_escola;escola;endereco_bairro;endereco_logradouro;endereco_numero;rpa;ano_ensino;modalidade_ensino_codigo;modalidade_ensino;serie;turma;turno;matricula;sexo;idade;situacao_nome;faixa_etaria
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;A;TARDE;11595191;Masculino;13;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;A;TARDE;9102396;Masculino;15;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;B;TARDE;9282920;Feminino;14;REPROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;B;TARDE;11607246;Feminino;13;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;B;TARDE;9035001;Feminino;15;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;B;TARDE;15602729;Masculino;14;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;B;TARDE;13254987;Feminino;13;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;B;TARDE;5374120;Masculino;14;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;B;TARDE;15645614;Feminino;13;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;B;TARDE;6188788;Masculino;13;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;B;TARDE;17769620;Masculino;12;APROVADO;Criança
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;B;TARDE;16627822;Masculino;12;APROVADO;Criança
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;B;TARDE;9166556;Masculino;13;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;B;TARDE;6198627;Feminino;13;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;B;TARDE;17060915;Masculino;12;APROVADO;Criança
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;B;TARDE;17791987;Feminino;13;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;B;TARDE;6292305;Masculino;13;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;B;TARDE;9088660;Feminino;12;APROVADO;Criança
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;B;TARDE;11812710;Feminino;13;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;B;TARDE;14104270;Feminino;13;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;B;TARDE;9158383;Feminino;13;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;B;TARDE;9233385;Masculino;14;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;B;TARDE;17695180;Masculino;12;APROVADO;Criança
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;B;TARDE;11588080;Feminino;13;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;B;TARDE;10101330;Masculino;13;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;B;TARDE;7020201;Masculino;15;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;B;TARDE;7233167;Masculino;13;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;B;TARDE;16627490;Masculino;13;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;B;TARDE;17725348;Feminino;12;APROVADO;Criança
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;B;TARDE;11546964;Feminino;13;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;B;TARDE;14029448;Feminino;13;TR DUR ANO FORA REDE;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;B;TARDE;10135260;Feminino;13;REPROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;B;TARDE;17602513;Feminino;12;APROVADO;Criança
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;B;TARDE;11587989;Feminino;13;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;B;TARDE;17679044;Masculino;13;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;B;TARDE;17679060;Masculino;15;DESISTENTE;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;C;TARDE;14208784;Masculino;14;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;C;TARDE;11564741;Masculino;13;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;C;TARDE;10135219;Feminino;12;APROVADO;Criança
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;C;TARDE;5117500;Masculino;13;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;C;TARDE;10104143;Feminino;14;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;C;TARDE;15105784;Feminino;13;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;C;TARDE;6221009;Feminino;13;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;C;TARDE;7012969;Masculino;12;APROVADO;Criança
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;C;TARDE;12043516;Feminino;13;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;C;TARDE;7037759;Feminino;12;APROVADO;Criança
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;C;TARDE;11656441;Feminino;12;APROVADO;Criança
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;C;TARDE;17695201;Feminino;12;APROVADO;Criança
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;C;TARDE;17718465;Masculino;13;DESISTENTE;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;C;TARDE;10195980;Masculino;13;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;C;TARDE;16656490;Feminino;12;REPROVADO;Criança
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;C;TARDE;11587369;Feminino;13;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;C;TARDE;17009219;Feminino;12;APROVADO;Criança
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;C;TARDE;15803031;Feminino;14;TR DUR ANO FORA REDE;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;C;TARDE;11587946;Masculino;13;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;C;TARDE;11656514;Feminino;12;APROVADO;Criança
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;C;TARDE;10059075;Masculino;14;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;C;TARDE;17684900;Masculino;14;REPROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;C;TARDE;15765083;Masculino;13;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;C;TARDE;11802502;Masculino;13;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;C;TARDE;11592915;Feminino;14;REPROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;C;TARDE;10158898;Masculino;14;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;C;TARDE;5187737;Feminino;13;REPROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;C;TARDE;17696542;Masculino;13;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;C;TARDE;11587725;Masculino;13;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;C;TARDE;15711706;Masculino;13;TR DUR ANO FORA REDE;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;C;TARDE;11564717;Feminino;13;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;7º ANO;1;ENSINO FUNDAMENTAL;7º ANO;C;TARDE;10104321;Feminino;14;DESISTENTE;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;8º ANO;1;ENSINO FUNDAMENTAL;8º ANO;A;TARDE;10060642;Feminino;14;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;8º ANO;1;ENSINO FUNDAMENTAL;8º ANO;A;TARDE;10060480;Feminino;14;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;8º ANO;1;ENSINO FUNDAMENTAL;8º ANO;A;TARDE;16017242;Feminino;14;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;8º ANO;1;ENSINO FUNDAMENTAL;8º ANO;A;TARDE;9102221;Feminino;14;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;8º ANO;1;ENSINO FUNDAMENTAL;8º ANO;A;TARDE;10058745;Feminino;15;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;8º ANO;1;ENSINO FUNDAMENTAL;8º ANO;A;TARDE;16629825;Masculino;13;REPROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;8º ANO;1;ENSINO FUNDAMENTAL;8º ANO;A;TARDE;7119763;Masculino;15;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;8º ANO;1;ENSINO FUNDAMENTAL;8º ANO;A;TARDE;9071270;Masculino;14;REPROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;8º ANO;1;ENSINO FUNDAMENTAL;8º ANO;A;TARDE;12040355;Feminino;14;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;8º ANO;1;ENSINO FUNDAMENTAL;8º ANO;A;TARDE;16064178;Feminino;13;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;8º ANO;1;ENSINO FUNDAMENTAL;8º ANO;A;TARDE;5119707;Masculino;14;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;8º ANO;1;ENSINO FUNDAMENTAL;8º ANO;A;TARDE;16060393;Feminino;14;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;8º ANO;1;ENSINO FUNDAMENTAL;8º ANO;A;TARDE;16629817;Feminino;14;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;8º ANO;1;ENSINO FUNDAMENTAL;8º ANO;A;TARDE;15822125;Feminino;15;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;8º ANO;1;ENSINO FUNDAMENTAL;8º ANO;A;TARDE;10056548;Masculino;15;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;8º ANO;1;ENSINO FUNDAMENTAL;8º ANO;A;TARDE;7044291;Masculino;15;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;8º ANO;1;ENSINO FUNDAMENTAL;8º ANO;A;TARDE;8021880;Feminino;14;REPROVADO POR FALTA;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;8º ANO;1;ENSINO FUNDAMENTAL;8º ANO;A;TARDE;10060570;Feminino;14;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;8º ANO;1;ENSINO FUNDAMENTAL;8º ANO;A;TARDE;7027540;Feminino;13;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;8º ANO;1;ENSINO FUNDAMENTAL;8º ANO;A;TARDE;10355685;Masculino;14;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;8º ANO;1;ENSINO FUNDAMENTAL;8º ANO;A;TARDE;5063337;Feminino;14;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;8º ANO;1;ENSINO FUNDAMENTAL;8º ANO;A;TARDE;9197885;Feminino;14;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;8º ANO;1;ENSINO FUNDAMENTAL;8º ANO;A;TARDE;10056734;Masculino;14;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;8º ANO;1;ENSINO FUNDAMENTAL;8º ANO;A;TARDE;8022135;Feminino;14;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;8º ANO;1;ENSINO FUNDAMENTAL;8º ANO;A;TARDE;9300236;Feminino;14;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;8º ANO;1;ENSINO FUNDAMENTAL;8º ANO;A;TARDE;16632494;Feminino;13;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;8º ANO;1;ENSINO FUNDAMENTAL;8º ANO;A;TARDE;4467230;Feminino;15;REPROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;8º ANO;1;ENSINO FUNDAMENTAL;8º ANO;A;TARDE;10103945;Feminino;14;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;8º ANO;1;ENSINO FUNDAMENTAL;8º ANO;A;TARDE;12948403;Feminino;14;TR DUR ANO FORA REDE;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;8º ANO;1;ENSINO FUNDAMENTAL;8º ANO;A;TARDE;10056246;Feminino;14;REPROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;8º ANO;1;ENSINO FUNDAMENTAL;8º ANO;A;TARDE;10059415;Feminino;14;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;8º ANO;1;ENSINO FUNDAMENTAL;8º ANO;A;TARDE;7018304;Masculino;15;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;8º ANO;1;ENSINO FUNDAMENTAL;8º ANO;A;TARDE;9072683;Feminino;14;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;8º ANO;1;ENSINO FUNDAMENTAL;8º ANO;A;TARDE;11607548;Feminino;14;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;8º ANO;1;ENSINO FUNDAMENTAL;8º ANO;A;TARDE;12040525;Feminino;14;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;8º ANO;1;ENSINO FUNDAMENTAL;8º ANO;A;TARDE;16063767;Masculino;13;REPROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;8º ANO;1;ENSINO FUNDAMENTAL;8º ANO;B;TARDE;15736229;Feminino;11;APROVADO;Criança
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;8º ANO;1;ENSINO FUNDAMENTAL;8º ANO;B;TARDE;9094474;Feminino;14;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;8º ANO;1;ENSINO FUNDAMENTAL;8º ANO;B;TARDE;10055320;Feminino;14;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;8º ANO;1;ENSINO FUNDAMENTAL;8º ANO;B;TARDE;9039252;Feminino;15;REPROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;8º ANO;1;ENSINO FUNDAMENTAL;8º ANO;B;TARDE;10054936;Feminino;13;REPROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;8º ANO;1;ENSINO FUNDAMENTAL;8º ANO;B;TARDE;10055282;Feminino;14;APROVADO;Adolescente
2017;335;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;SUDOESTE;8º ANO;1;ENSINO FUNDAMENTAL;8º ANO;B;TARDE;10060383;Feminino;14;APROVADO;Adolescente
